artist_name;track_name;release_date;genre;sadness;danceability;acousticness;topic;energy;track_id
julia sheer;little talks;2013;pop;0.1602065117659964;0.6230910863208059;0.8765059001063255;violence;0.2632402533492537;t230
justin timberlake;not a bad thing;2013;pop;0.3325923854039949;0.2667605328712228;0.5291159930883466;sadness;0.5635499326905904;t231
travis scott;upper echelon (feat. t.i. & 2 chainz);2013;pop;0.0029239766739076;0.7866348965666631;0.0449789608222498;obscene;0.6176056749720311;t232
one direction;don't forget where you belong;2013;pop;0.0005659310019509;0.5180331419906856;0.1034127544304763;music;0.7117027078323166;t233
the wood brothers;the muse;2013;pop;0.0008223684865984;0.5126177840355248;0.4839352248345631;obscene;0.4254074801935755;t234
drake;own it;2013;pop;0.0004784689114279;0.6415033033683527;0.0488946274042443;obscene;0.3423218022424724;t235
cage the elephant;spiderhead;2013;pop;0.0007017544173913;0.5212823567637821;0.0061636608068883;violence;0.9469452899830304;t236
the weeknd;live for;2013;pop;0.0104034073884699;0.5483591465395863;0.5391561638114095;obscene;0.690681030278423;t237
mac miller;watching movies;2013;pop;0.0004244482375119;0.4855409942597206;0.0945774041941809;obscene;0.7677605146426995;t238
jeff williams;this will be the day (feat. casey lee williams);2013;pop;0.0892695365599053;0.3869814794757933;0.0033122523215384;world/life;0.9339318705449058;t239
a$ap rocky;r;2013;pop;0.0008223684360104;0.7064875988302828;0.0105411752421438;obscene;0.7657584501137572;t240
jess glynne;don't be so hard on yourself;2013;pop;0.3756066705896443;0.5516083613126829;0.0610432339791505;sadness;0.8158100633373133;t241
panic! at the disco;the end of all things;2013;pop;0.0075187971641521;0.1606195169500704;0.8303211147802358;world/life;0.23320928541512;t242
one direction;right now;2013;pop;0.0007112376049921;0.6317556590490632;0.2188747177457005;night/time;0.7807739340808241;t243
cassadee pope;wasting all these tears;2013;pop;0.6383915606871494;0.4346366294812087;0.0957822246809484;sadness;0.7897832244610642;t244
escape the fate;one for the money;2013;pop;0.0005913660821803;0.5017870681252031;0.0003283135826441;night/time;0.9649638707435106;t245
atlas genius;trojans;2013;pop;0.0025062657714156;0.7140690999675079;0.0113443888999888;violence;0.8228172891886113;t246
one direction;diana;2013;pop;0.3610328064866219;0.527780786309975;0.060641627150228;sadness;0.8688647733542828;t247
a$ap rocky;phoenix;2013;pop;0.0006119951555415;0.6317556590490632;0.591365051571337;obscene;0.5155003839959766;t248
a$ap rocky;lvl;2013;pop;0.0006418485505369;0.5776020794974548;0.1807220689980612;obscene;0.4274095447225178;t249
kevin gates;satellites (feat. wiz khalifa);2013;pop;0.022727170223895;0.6577493772338353;0.054416721301929;obscene;0.9008978058173588;t250
tyga;molly;2013;pop;0.0357206618884517;0.831040831798982;0.0949790110231034;obscene;0.7827759986097663;t251
miley cyrus;someone else;2013;pop;0.374272790821093;0.6566663056428029;0.0301195081521166;sadness;0.7617543210558726;t252
foxygen;san francisco;2013;pop;0.3419022628305635;0.6079280840463556;0.2459831786979706;sadness;0.6506397396995782;t253
nipsey hussle;checc me out (feat. cobby supreme & dom kennedy);2013;pop;0.0233844166465899;0.6350048738221598;0.004527112979029;obscene;0.641630449319338;t254
rhye;open;2013;pop;0.6407045628611215;0.5299469294920395;0.8995982927693703;sadness;0.3243032214819922;t255
our last night;sunrise;2013;pop;0.0008354219721033;0.3404094010614102;0.0039648634185375;violence;0.8778740637345229;t256
bahamas;don't you want me;2013;pop;0.0007739938273161;0.6555832340517709;0.9146585488539648;world/life;0.2111865755967553;t257
set it off;kill the lights;2013;pop;0.0727798753636826;0.4887902090328171;0.0764046951854369;violence;0.894891612230532;t258
tryhardninja;take back the night;2013;pop;0.0239912122213969;0.7108198851944114;0.0596376100779217;night/time;0.665655223666645;t259
chastity belt;seattle party;2013;pop;0.0013495277003444;0.5039532113072674;0.0751998746986693;night/time;0.5054900613512654;t260
justin timberlake;tko;2013;pop;0.0094309004759957;0.5949312249539696;0.0070371556597948;violence;0.6786686431047695;t261
kyle;sex & super smash bros.;2013;pop;0.0006418485565736;0.7465612476984729;0.1194770275873771;obscene;0.7847780631387086;t262
the weeknd;love in the sky;2013;pop;0.0008771930421084;0.630672587458031;0.1676698470580793;world/life;0.7257171595349123;t263
johnnyswim;don't let it get you down;2013;pop;0.0026315790252914;0.6804938806455106;0.0929709768784908;violence;0.657646965550876;t264
jon bellion;jim morrison;2013;pop;0.0009930487348913;0.5905989385898408;0.5250999247991214;obscene;0.5695561262774171;t265
kanye west;send it up;2013;pop;0.0762331937406957;0.689158453373768;0.3012041176748169;obscene;0.5475334164590526;t266
childish gambino;iii. urn;2013;pop;0.3073960907812509;0.5765190079064226;0.6255016320297511;sadness;0.445428125482998;t267
a day to remember;i'm already gone;2013;pop;0.0007739938347038;0.4887902090328171;0.4327303541469419;world/life;0.4764601256816028;t268
nipsey hussle;they roll (feat. the game);2013;pop;0.0005370569557704;0.6469186613235136;0.2560233494210335;obscene;0.7417336757664503;t269
the paper kites;featherstone;2013;pop;0.3457852471486678;0.8028809704321456;0.871485814744794;sadness;0.3733538024410772;t270
one direction;through the dark;2013;pop;0.3339245050108088;0.5483591465395863;0.1887542055765116;sadness;0.6916820625428941;t271
nipsey hussle;face the world;2013;pop;0.0342727813077874;0.5776020794974548;0.0855412505434242;obscene;0.7987925148413042;t272
ajr;pitchfork kids;2013;pop;0.0555172464780866;0.3923968374309542;0.0111435854855275;world/life;0.7787718695518818;t273
glee cast;if i die young (glee cast version);2013;pop;0.001644736919174;0.7097368136033794;0.8333331659971547;music;0.3823630928213172;t274
falling in reverse;game over;2013;pop;0.0004965243661141;0.6934907397378968;0.0209829527941293;obscene;0.7217130304770278;t275
jon bellion;life;2013;pop;0.0005263158056711;0.3999783385681794;0.065260105682837;obscene;0.6496387074351071;t276
selena gomez;come & get it;2013;pop;0.0007017544301578;0.5266977147189429;0.0090853504872996;night/time;0.788782192196593;t277
craig campbell;when she grows up;2013;pop;0.0008354219148033;0.5743528647243584;0.2951800152409791;world/life;0.4424250286895846;t278
the 1975;settle down;2013;pop;0.1030306748663959;0.5678544351781653;0.0029909668584004;violence;0.9549535480987994;t279
mac miller;someone like you;2013;pop;0.1441868434563597;0.6122603704104842;0.0456817727728642;obscene;0.5985860619470798;t280
jeff williams;red like roses;2013;pop;0.0037593986004855;0.3685692624282465;2.018074315335658e-05;violence;0.8678637410898117;t281
kid ink;money and the power;2013;pop;0.0261331712672359;0.5451099317664898;0.0272078586424283;obscene;0.6836738044271251;t282
sam smith;safe with me;2013;pop;0.3389136775425372;0.6035957976822268;0.0239950040110482;sadness;0.6766665785758272;t283
diplo;revolution;2013;pop;0.3061044194021139;0.6198418715477094;0.0050090411737361;sadness;0.7247161272704413;t284
kacey musgraves;blowin' smoke;2013;pop;0.0731135041049336;0.6685800931441569;0.0392560635101039;obscene;0.7287202563283257;t285
tegan and sara;everything is awesome!!! (feat. the lonely island);2013;pop;0.1287691455981234;0.689158453373768;0.0110431837782969;violence;0.960959741685626;t286
sonreal;everywhere we go;2013;pop;0.0005540166412234;0.8082963283873064;0.1265051470935211;obscene;0.6706603849890006;t287
steve aoki;boneless;2013;pop;0.0005847953361125;0.7378966749702156;0.0044668719546907;obscene;0.9629618062145684;t288
major lazer;watch out for this (bumaye);2013;pop;0.0005720824053175;0.8202101158886603;0.0196777306001311;violence;0.7597522565269305;t289
the 1975;heart out;2013;pop;0.1908465653870159;0.7097368136033794;0.0089949889507921;obscene;0.8158100633373133;t290
childish gambino;i. flight of the navigator;2013;pop;0.2105451904156817;0.2624282465070941;0.0541155161802371;romantic;0.6686583204600582;t291
falling in reverse;bad girls club;2013;pop;0.039365600746986;0.5104516408534604;0.0139548332879852;obscene;0.9249225801646658;t292
zhané;hey mr. d.j.;2013;pop;0.0005720824061301;0.87003140907614;0.0839348232277341;obscene;0.6456345783772226;t293
jeremih;all the time;2013;pop;0.0004278990379792;0.6685800931441569;0.5321280443052655;obscene;0.4404229641606423;t294
lady gaga;applause;2013;pop;0.0005060728977946;0.6577493772338353;0.0266054483990445;romantic;0.7807739340808241;t295
james arthur;impossible;2013;pop;0.3011080554335358;0.3404094010614102;0.1415654031781156;sadness;0.6966872238652497;t296
ellie goulding;how long will i love you;2013;pop;0.0013495277154552;0.4877071374417849;0.2961840323132854;night/time;0.3042825761925697;t297
kacey musgraves;follow your arrow;2013;pop;0.0008097166181723;0.617675728365645;0.4437745419423112;violence;0.6496387074351071;t298
rainbow kitten surprise;devil like me;2013;pop;0.1060376684020426;0.6685800931441569;0.7610439367911013;violence;0.6306190944101557;t299
kanye west;bound 2;2013;pop;0.2653601991119065;0.3219971840138633;0.1345372836719715;obscene;0.6626521268732316;t300
drake;started from the bottom;2013;pop;0.0005012531590422;0.7931333261128561;0.0329307559545742;obscene;0.5225076098472745;t301
fitz and the tantrums;out of my league;2013;pop;0.000822368446279;0.5234484999458465;0.0388544566811814;world/life;0.968967999801395;t302
katy perry;unconditionally;2013;pop;0.5157606818687875;0.3631539044730857;0.0026696813952624;sadness;0.7257171595349123;t303
august alsina;i luv this shit;2013;pop;0.0003248863051991;0.6187587999566772;0.0048182779299979;obscene;0.584571610244484;t304
kanye west;blood on the leaves;2013;pop;0.0365351314623874;0.3826491931116647;0.3865455688208522;obscene;0.6816717398981829;t305
mike will made-it;23;2013;pop;0.0004210526646524;0.8678652658940756;0.0003664662313917;obscene;0.6055932877983776;t306
tori kelly;dear no one;2013;pop;0.0006835270271842;0.4725441351673346;0.1224890788042959;obscene;0.5865736747734263;t307
will.i.am;scream & shout;2013;pop;0.0003532320995497;0.7693057511101484;0.0190753203567473;obscene;0.6856758689560675;t308
twenty one pilots;ode to sleep;2013;pop;0.1542343090458291;0.4162244124336619;0.0089447880971768;violence;0.7607532887914016;t309
kid cudi;just what i am;2013;pop;0.000465766200558;0.6404202317773205;0.0023182754199552;obscene;0.949948386776444;t310
generationals;put a light on;2013;pop;0.0559119335055841;0.6783277374634463;0.0562239520320803;music;0.7717646437005838;t311
christina perri;human;2013;pop;0.3495679420879959;0.4086429112964367;0.1325292495273589;sadness;0.4894735451197273;t312
demi lovato;heart attack;2013;pop;0.307581014327796;0.4790425647135276;0.0740954559191324;sadness;0.7857790954031797;t313
miley cyrus;wrecking ball;2013;pop;0.3593534655083178;0.507202426080364;0.4086339444115908;sadness;0.4224043834001622;t314
cage the elephant;cigarette daydreams;2013;pop;0.0915169709628305;0.6209249431387416;0.0804207634746621;world/life;0.6756655463113562;t315
lana del rey;summertime sadness (lana del rey vs. cedric gervais);2013;pop;0.3349643568035844;0.5440268601754575;0.015360457189214;sadness;0.8118059342794288;t316
twenty one pilots;car radio;2013;pop;0.0807461825939289;0.7628073215639554;0.0983926690689448;violence;0.5195045130538611;t317
jason derulo;trumpets;2013;pop;0.0007017544109351;0.6209249431387416;0.557228471112923;music;0.6916820625428941;t318
panic! at the disco;this is gospel;2013;pop;0.6111430999534144;0.552691432903715;0.0015552224450024;sadness;0.9129101929910124;t319
a$ap rocky;f**kin' problems (feat. drake, 2 chainz & kendrick lamar);2013;pop;0.0007209805617837;0.8559514783927218;0.0240954057182788;world/life;0.6936841270718364;t320
paramore;ain't it fun;2013;pop;0.1613132179503907;0.5938481533629373;0.1546176251180975;world/life;0.8938905799660609;t321
lorde;royals;2013;pop;0.0006418485581305;0.6003465829091303;0.1064248056473952;world/life;0.4324147060448735;t322
childish gambino;3005;2013;pop;0.0004965243499986;0.4443842738004983;0.1134529251535393;obscene;0.4484312222764113;t323
miley cyrus;we can't stop;2013;pop;0.0003957261624728;0.5970973681360339;0.0088544265606692;obscene;0.6226108362943867;t324
ed sheeran;photograph;2013;pop;0.3537603715884949;0.598180439727066;0.6094373588728503;sadness;0.3793599960279039;t325
kanye west;black skinhead;2013;pop;0.0004422821895498;0.772554965883245;0.0009568282699079;obscene;0.8238183214530823;t326
partynextdoor;break from toronto;2013;pop;0.0007412898793674;0.578685151088487;0.019978935721823;obscene;0.6786686431047695;t327
zendaya;replay;2013;pop;0.0005316321395461;0.6783277374634463;0.0417661061908696;music;0.7237150950059701;t328
kanye west;hold my liquor;2013;pop;0.0007017544489001;0.4671287772121737;0.0147580469458302;obscene;0.3333125118622322;t329
tom odell;another love;2013;pop;0.4108349654204998;0.4151413408426297;0.6977908612358045;sadness;0.5375230938143414;t330
demi lovato;let it go;2013;pop;0.0007855460140609;0.4801256363045597;0.0235933971821256;violence;0.624612900823329;t331
mac miller;objects in the mirror;2013;pop;0.3227164262381099;0.6317556590490632;0.6255016320297511;sadness;0.658647997815347;t332
demi lovato;warrior;2013;pop;0.3560092068941178;0.3826491931116647;0.871485814744794;sadness;0.3993806413173263;t333
will.i.am;#thatpower;2013;pop;0.0004965243440934;0.7963825408859527;0.0011234951039107;violence;0.608596384591791;t334
panic! at the disco;casual affair;2013;pop;0.1523237840833981;0.4833748510776563;0.0001997993973889;night/time;0.8588544507095716;t335
miley cyrus;do my thang;2013;pop;0.0007017545201356;0.7563088920177624;0.2831318103733036;obscene;0.5755623198642439;t336
jess glynne;take me home;2013;pop;0.3061898292072361;0.5375284306292646;0.2931719810963665;sadness;0.4514343190698247;t337
grouplove;ways to go;2013;pop;0.0248240820093193;0.5581067908588759;0.0033925736873229;world/life;0.8278224505109669;t338
rittz;switch lanes;2013;pop;0.0007017544115288;0.7097368136033794;0.1164649763704582;obscene;0.6045922555339065;t339
josé gonzález;stay alive;2013;pop;0.1443909919976523;0.7108198851944114;0.7389555612003628;world/life;0.3022805116636274;t340
drake;too much;2013;pop;0.000389863566319;0.6230910863208059;0.1736939494919172;obscene;0.5695561262774171;t341
natalia kills;devils don't fly;2013;pop;0.0749363920421775;0.5895158669988086;0.2379510421195202;violence;0.6636531591377026;t342
chance the rapper;interlude (that's love);2013;pop;0.000674763893869;0.3848153362937291;0.4387544565807798;obscene;0.5094941904091499;t343
katy perry;this is how we do;2013;pop;0.0006191950551448;0.6804938806455106;0.0203805425507455;obscene;0.6366252879969825;t344
lorde;everybody wants to rule the world;2013;pop;0.0013157895476878;0.5548575760857792;0.5953811198605622;world/life;0.5695561262774171;t345
tori kelly;paper hearts;2013;pop;0.1433598199923159;0.3934799090219864;0.8805219683955507;world/life;0.23320928541512;t346
new politics;harlem;2013;pop;0.0018148822430683;0.5862666522257122;0.0018965882495865;obscene;0.9529514835698571;t347
kanye west;new slaves;2013;pop;0.0596287929494185;0.4747102783493989;0.1415654031781156;obscene;0.5935809006247241;t348
one direction;midnight memories;2013;pop;0.0007412898762626;0.4010614101592116;0.0072781197571483;music;0.8688647733542828;t349
panic! at the disco;collar full;2013;pop;0.0025062657637013;0.5082854976713962;0.0015652626157255;night/time;0.9379359996027904;t350
childish gambino;ii. worldstar;2013;pop;0.000578369020766;0.6967399545109932;0.348392920073213;obscene;0.5985860619470798;t351
ariana grande;tattooed heart;2013;pop;0.5249474755795601;0.4248889851619192;0.4146580468454285;sadness;0.5215065775828034;t352
woodkid;run boy run;2013;pop;0.3735617578179563;0.4833748510776563;0.0785131310372801;sadness;0.9579566448922128;t353
the 1975;robbers;2013;pop;0.0022883297645486;0.6014296545001625;0.0004678719556947;night/time;0.7046954819810188;t354
chance the rapper;pusha man;2013;pop;0.0010964912543297;0.7649734647460198;0.4708830028945812;obscene;0.5695561262774171;t355
lorde;the love club;2013;pop;0.0008920606897964;0.7909671829307918;0.2299189055410698;obscene;0.4924766419131408;t356
